time,NAME,X,Y,SPD,HDG,TYPE,COLOR,MODE,ALLSTOP,TIME,LENGTH,src
1722608454.131486,ned,79.87,-2.37,0.01,79.6,kayak,gray70,PARK,ManualOverride,1046,1722608454.13,4,pNodeReporter
1722608457.142766,ned,79.78,-2.43,0.02,79.6,kayak,gray70,PARK,ManualOverride,1047,1722608457.14,4,pNodeReporter
1722608460.150996,ned,79.7,-2.43,0.05,79.6,kayak,gray70,PARK,ManualOverride,1048,1722608460.15,4,pNodeReporter
1722608463.164476,ned,79.71,-2.37,0.01,79.6,kayak,gray70,PARK,ManualOverride,1049,1722608463.16,4,pNodeReporter
1722608466.172826,ned,79.77,-2.43,0.02,79.6,kayak,gray70,PARK,ManualOverride,1050,1722608466.17,4,pNodeReporter
1722608469.183986,ned,79.78,-2.41,0.03,79.6,kayak,gray70,PARK,ManualOverride,1051,1722608469.18,4,pNodeReporter
1722608472.198066,ned,79.75,-2.35,0.01,79.6,kayak,gray70,PARK,ManualOverride,1052,1722608472.2,4,pNodeReporter
1722608475.212426,ned,79.71,-2.32,0.05,79.6,kayak,gray70,PARK,ManualOverride,1053,1722608475.21,4,pNodeReporter
1722608478.225966,ned,79.68,-2.33,0.02,79.6,kayak,gray70,PARK,ManualOverride,1054,1722608478.23,4,pNodeReporter
1722608481.240016,ned,79.68,-2.28,0.01,79.6,kayak,gray70,PARK,ManualOverride,1055,1722608481.24,4,pNodeReporter
1722608484.254036,ned,79.64,-2.24,0.02,79.6,kayak,gray70,PARK,ManualOverride,1056,1722608484.25,4,pNodeReporter
1722608487.267936,ned,79.64,-2.19,0.02,79.6,kayak,gray70,PARK,ManualOverride,1057,1722608487.27,4,pNodeReporter
1722608490.282126,ned,79.71,-2.09,0.05,79.6,kayak,gray70,PARK,ManualOverride,1058,1722608490.28,4,pNodeReporter
1722608493.2966661,ned,79.7,-2.02,0.03,79.6,kayak,gray70,PARK,ManualOverride,1059,1722608493.3,4,pNodeReporter
1722608496.309156,ned,79.68,-1.93,0,79.6,kayak,gray70,PARK,ManualOverride,1060,1722608496.31,4,pNodeReporter
1722608499.3171961,ned,79.7,-1.85,0.04,79.6,kayak,gray70,PARK,ManualOverride,1061,1722608499.32,4,pNodeReporter
1722608502.329096,ned,79.72,-1.8,0.02,79.6,kayak,gray70,PARK,ManualOverride,1062,1722608502.33,4,pNodeReporter
1722608505.338406,ned,79.74,-1.82,0.01,79.6,kayak,gray70,PARK,ManualOverride,1063,1722608505.34,4,pNodeReporter
1722608508.347466,ned,79.72,-1.85,0.02,79.6,kayak,gray70,PARK,ManualOverride,1064,1722608508.35,4,pNodeReporter
1722608511.359406,ned,79.75,-1.83,0.03,79.6,kayak,gray70,PARK,ManualOverride,1065,1722608511.36,4,pNodeReporter
1722608514.369236,ned,79.78,-1.8,0.02,79.6,kayak,gray70,PARK,ManualOverride,1066,1722608514.37,4,pNodeReporter
1722608517.3811061,ned,79.75,-1.78,0.02,79.6,kayak,gray70,PARK,ManualOverride,1067,1722608517.38,4,pNodeReporter
1722608520.390106,ned,79.74,-1.82,0.02,79.6,kayak,gray70,PARK,ManualOverride,1068,1722608520.39,4,pNodeReporter
1722608523.399956,ned,79.75,-1.82,0.03,79.6,kayak,gray70,PARK,ManualOverride,1069,1722608523.4,4,pNodeReporter
1722608526.413956,ned,79.78,-1.83,0.03,79.6,kayak,gray70,PARK,ManualOverride,1070,1722608526.41,4,pNodeReporter
1722608529.428426,ned,79.81,-1.76,0.02,79.6,kayak,gray70,PARK,ManualOverride,1071,1722608529.43,4,pNodeReporter
1722608532.438706,ned,79.82,-1.72,0.02,79.6,kayak,gray70,PARK,ManualOverride,1072,1722608532.44,4,pNodeReporter
1722608535.447266,ned,79.81,-1.7,0.01,79.6,kayak,gray70,PARK,ManualOverride,1073,1722608535.45,4,pNodeReporter
1722608538.4634461,ned,79.82,-1.69,0.04,79.6,kayak,gray70,PARK,ManualOverride,1074,1722608538.46,4,pNodeReporter
1722608541.472116,ned,79.82,-1.7,0.02,79.6,kayak,gray70,PARK,ManualOverride,1075,1722608541.47,4,pNodeReporter
1722608544.483496,ned,79.78,-1.76,0.01,79.6,kayak,gray70,PARK,ManualOverride,1076,1722608544.48,4,pNodeReporter
1722608547.493346,ned,79.67,-1.85,0.01,79.6,kayak,gray70,PARK,ManualOverride,1077,1722608547.49,4,pNodeReporter
1722608550.502106,ned,79.53,-1.95,0.01,79.6,kayak,gray70,PARK,ManualOverride,1078,1722608550.5,4,pNodeReporter
1722608553.515076,ned,79.48,-1.91,0.02,79.6,kayak,gray70,PARK,ManualOverride,1079,1722608553.51,4,pNodeReporter
1722608556.523456,ned,79.45,-1.78,0.01,79.6,kayak,gray70,PARK,ManualOverride,1080,1722608556.52,4,pNodeReporter
1722608559.535386,ned,79.34,-1.69,0.01,79.6,kayak,gray70,PARK,ManualOverride,1081,1722608559.54,4,pNodeReporter
1722608562.545276,ned,79.27,-1.74,0.01,79.6,kayak,gray70,PARK,ManualOverride,1082,1722608562.55,4,pNodeReporter
1722608565.554176,ned,79.19,-1.83,0.01,79.6,kayak,gray70,PARK,ManualOverride,1083,1722608565.55,4,pNodeReporter
1722608568.567986,ned,79.15,-1.87,0.02,79.6,kayak,gray70,PARK,ManualOverride,1084,1722608568.57,4,pNodeReporter
1722608571.5798361,ned,79.15,-1.93,0.01,79.6,kayak,gray70,PARK,ManualOverride,1085,1722608571.58,4,pNodeReporter
1722608574.587986,ned,79.14,-2.04,0.01,79.6,kayak,gray70,PARK,ManualOverride,1086,1722608574.59,4,pNodeReporter
1722608577.600466,ned,78.97,-2.2,0.01,79.6,kayak,gray70,PARK,ManualOverride,1087,1722608577.6,4,pNodeReporter
1722608580.233576,ned,78.82,-2.39,0.01,79.6,kayak,gray70,PARK,ManualOverride,1088,1722608580.23,4,pNodeReporter
1722608583.242316,ned,78.71,-2.45,0.01,79.6,kayak,gray70,PARK,ManualOverride,1089,1722608583.24,4,pNodeReporter
1722608586.254796,ned,78.64,-2.43,0.01,79.6,kayak,gray70,PARK,ManualOverride,1090,1722608586.25,4,pNodeReporter
1722608589.263036,ned,78.63,-2.35,0.01,79.6,kayak,gray70,PARK,ManualOverride,1091,1722608589.26,4,pNodeReporter
1722608592.274866,ned,78.64,-2.24,0.01,79.6,kayak,gray70,PARK,ManualOverride,1092,1722608592.27,4,pNodeReporter
1722608595.284776,ned,78.66,-2.19,0,79.6,kayak,gray70,PARK,ManualOverride,1093,1722608595.28,4,pNodeReporter
1722608598.294066,ned,78.67,-2.09,0.03,79.6,kayak,gray70,PARK,ManualOverride,1094,1722608598.29,4,pNodeReporter
1722608601.309036,ned,78.68,-1.98,0.01,79.6,kayak,gray70,PARK,ManualOverride,1095,1722608601.31,4,pNodeReporter
1722608604.322926,ned,78.66,-1.89,0.01,79.6,kayak,gray70,PARK,ManualOverride,1096,1722608604.32,4,pNodeReporter
1722608606.9602861,ned,78.63,-1.69,0.21,13.8,kayak,gray70,PARK,ManualOverride,1097,1722608606.96,4,pNodeReporter
1722608607.2115061,ned,78.6,-1.61,0.3,350.85,kayak,gray70,PARK,ManualOverride,1098,1722608607.21,4,pNodeReporter
1722608607.463076,ned,78.59,-1.54,0.39,348.28,kayak,gray70,PARK,ManualOverride,1099,1722608607.46,4,pNodeReporter
1722608607.588776,ned,78.59,-1.44,0.49,352.1,kayak,gray70,PARK,ManualOverride,1100,1722608607.59,4,pNodeReporter
1722608607.840046,ned,78.59,-1.3,0.63,357.8,kayak,gray70,PARK,ManualOverride,1101,1722608607.84,4,pNodeReporter
1722608607.965616,ned,78.64,-1.15,0.71,5.18,kayak,gray70,PARK,ManualOverride,1102,1722608607.97,4,pNodeReporter
1722608608.216926,ned,78.71,-1,0.78,12.53,kayak,gray70,PARK,ManualOverride,1103,1722608608.22,4,pNodeReporter
1722608608.4681861,ned,78.81,-0.85,0.84,18.79,kayak,gray70,PARK,ManualOverride,1104,1722608608.47,4,pNodeReporter
1722608608.593936,ned,78.92,-0.72,0.88,24.75,kayak,gray70,PARK,ManualOverride,1105,1722608608.59,4,pNodeReporter
1722608608.8451161,ned,79.01,-0.57,0.86,28.97,kayak,gray70,PARK,ManualOverride,1106,1722608608.84,4,pNodeReporter
1722608608.970856,ned,79.12,-0.46,0.81,33.36,kayak,gray70,PARK,ManualOverride,1107,1722608608.97,4,pNodeReporter
1722608609.222106,ned,79.23,-0.39,0.78,38.94,kayak,gray70,PARK,ManualOverride,1108,1722608609.22,4,pNodeReporter
1722608609.473486,ned,79.37,-0.28,0.81,41.82,kayak,gray70,PARK,ManualOverride,1109,1722608609.47,4,pNodeReporter
1722608609.850746,ned,79.61,0,0.84,45.29,kayak,gray70,PARK,ManualOverride,1110,1722608609.85,4,pNodeReporter
1722608610.227706,ned,79.89,0.2,0.87,48.23,kayak,gray70,PARK,ManualOverride,1111,1722608610.23,4,pNodeReporter
1722608610.478836,ned,80.04,0.3,0.85,50.98,kayak,gray70,PARK,ManualOverride,1112,1722608610.48,4,pNodeReporter
1722608610.604566,ned,80.18,0.46,0.9,55.28,kayak,gray70,PARK,ManualOverride,1113,1722608610.6,4,pNodeReporter
1722608610.855916,ned,80.35,0.56,0.95,59.63,kayak,gray70,PARK,ManualOverride,1114,1722608610.86,4,pNodeReporter
1722608611.1072261,ned,80.52,0.65,0.93,62.86,kayak,gray70,PARK,ManualOverride,1115,1722608611.11,4,pNodeReporter
1722608611.358566,ned,80.67,0.72,0.9,66.17,kayak,gray70,PARK,ManualOverride,1116,1722608611.36,4,pNodeReporter
1722608611.484456,ned,80.83,0.78,0.87,68.41,kayak,gray70,PARK,ManualOverride,1117,1722608611.48,4,pNodeReporter
1722608611.861416,ned,81.13,0.91,0.9,72.38,kayak,gray70,PARK,ManualOverride,1118,1722608611.86,4,pNodeReporter
1722608611.987256,ned,81.33,0.98,0.96,75.45,kayak,gray70,PARK,ManualOverride,1119,1722608611.99,4,pNodeReporter
1722608612.238576,ned,81.52,1,1.03,78.13,kayak,gray70,PARK,ManualOverride,1120,1722608612.24,4,pNodeReporter
1722608612.489816,ned,81.74,1,1.07,81.24,kayak,gray70,PARK,ManualOverride,1121,1722608612.49,4,pNodeReporter
1722608612.615636,ned,81.97,0.98,1.12,85.89,kayak,gray70,PARK,ManualOverride,1122,1722608612.62,4,pNodeReporter
1722608612.866836,ned,82.19,0.91,1.13,91,kayak,gray70,PARK,ManualOverride,1123,1722608612.87,4,pNodeReporter
1722608612.992496,ned,82.41,0.87,1.15,96.13,kayak,gray70,PARK,ManualOverride,1124,1722608612.99,4,pNodeReporter
1722608613.243836,ned,82.64,0.82,1.22,101.39,kayak,gray70,PARK,ManualOverride,1125,1722608613.24,4,pNodeReporter
1722608613.495276,ned,82.86,0.72,1.2,106.43,kayak,gray70,PARK,ManualOverride,1126,1722608613.49,4,pNodeReporter
1722608613.621006,ned,83.06,0.61,1.21,111.35,kayak,gray70,PARK,ManualOverride,1127,1722608613.62,4,pNodeReporter
1722608613.872396,ned,83.27,0.48,1.25,116.21,kayak,gray70,PARK,ManualOverride,1128,1722608613.87,4,pNodeReporter
1722608613.998166,ned,83.47,0.33,1.25,120.59,kayak,gray70,PARK,ManualOverride,1129,1722608614,4,pNodeReporter
1722608614.249396,ned,83.68,0.17,1.28,125.19,kayak,gray70,PARK,ManualOverride,1130,1722608614.25,4,pNodeReporter
1722608614.500676,ned,83.87,-0.02,1.31,129.18,kayak,gray70,PARK,ManualOverride,1131,1722608614.5,4,pNodeReporter
1722608614.626446,ned,84.06,-0.2,1.3,132.59,kayak,gray70,PARK,ManualOverride,1132,1722608614.63,4,pNodeReporter
1722608614.877646,ned,84.23,-0.43,1.3,136.89,kayak,gray70,PARK,ManualOverride,1133,1722608614.88,4,pNodeReporter
1722608615.003366,ned,84.42,-0.65,1.31,141.5,kayak,gray70,PARK,ManualOverride,1134,1722608615,4,pNodeReporter
1722608615.254616,ned,84.57,-0.85,1.29,145.93,kayak,gray70,PARK,ManualOverride,1135,1722608615.25,4,pNodeReporter
1722608615.505816,ned,84.75,-1.09,1.33,151.01,kayak,gray70,PARK,ManualOverride,1136,1722608615.51,4,pNodeReporter
1722608615.631536,ned,84.88,-1.37,1.35,155.54,kayak,gray70,PARK,ManualOverride,1137,1722608615.63,4,pNodeReporter
1722608615.882846,ned,84.95,-1.65,1.41,159.84,kayak,gray70,PARK,ManualOverride,1138,1722608615.88,4,pNodeReporter
1722608616.008546,ned,85.05,-1.93,1.43,163.96,kayak,gray70,PARK,ManualOverride,1139,1722608616.01,4,pNodeReporter
1722608616.259916,ned,85.12,-2.2,1.39,167.76,kayak,gray70,PARK,ManualOverride,1140,1722608616.26,4,pNodeReporter
1722608616.5111961,ned,85.19,-2.48,1.39,171.44,kayak,gray70,PARK,ManualOverride,1141,1722608616.51,4,pNodeReporter
1722608616.6368961,ned,85.2,-2.76,1.37,175.38,kayak,gray70,PARK,ManualOverride,1142,1722608616.64,4,pNodeReporter
1722608616.888106,ned,85.23,-3.06,1.38,179.14,kayak,gray70,PARK,ManualOverride,1143,1722608616.89,4,pNodeReporter
1722608617.013876,ned,85.21,-3.33,1.38,183.17,kayak,gray70,PARK,ManualOverride,1144,1722608617.01,4,pNodeReporter
1722608617.2650561,ned,85.19,-3.59,1.37,186.97,kayak,gray70,PARK,ManualOverride,1145,1722608617.26,4,pNodeReporter
1722608617.516446,ned,85.14,-3.89,1.4,190.71,kayak,gray70,PARK,ManualOverride,1146,1722608617.52,4,pNodeReporter
1722608617.642226,ned,85.08,-4.15,1.36,195.41,kayak,gray70,PARK,ManualOverride,1147,1722608617.64,4,pNodeReporter
1722608617.893496,ned,84.99,-4.43,1.37,200.1,kayak,gray70,PARK,ManualOverride,1148,1722608617.89,4,pNodeReporter
1722608618.019136,ned,84.84,-4.69,1.35,204.58,kayak,gray70,PARK,ManualOverride,1149,1722608618.02,4,pNodeReporter
1722608618.270376,ned,84.71,-4.93,1.39,208.83,kayak,gray70,PARK,ManualOverride,1150,1722608618.27,4,pNodeReporter
1722608618.521566,ned,84.71,-4.93,1.39,208.83,kayak,gray70,PARK,ManualOverride,1151,1722608618.52,4,pNodeReporter
1722608618.647276,ned,84.34,-5.35,1.43,216.15,kayak,gray70,PARK,ManualOverride,1152,1722608618.65,4,pNodeReporter
1722608618.898636,ned,84.16,-5.56,1.45,220.76,kayak,gray70,PARK,ManualOverride,1153,1722608618.9,4,pNodeReporter
1722608619.024386,ned,83.95,-5.72,1.43,224.47,kayak,gray70,PARK,ManualOverride,1154,1722608619.02,4,pNodeReporter
1722608619.275746,ned,83.74,-5.91,1.46,227.56,kayak,gray70,PARK,ManualOverride,1155,1722608619.28,4,pNodeReporter
1722608619.527156,ned,83.5,-6.06,1.41,231.3,kayak,gray70,PARK,ManualOverride,1156,1722608619.53,4,pNodeReporter
1722608619.6528761,ned,83.27,-6.21,1.39,234.64,kayak,gray70,PARK,ManualOverride,1157,1722608619.65,4,pNodeReporter
1722608619.9040961,ned,83.02,-6.32,1.36,237.92,kayak,gray70,PARK,ManualOverride,1158,1722608619.9,4,pNodeReporter
1722608620.029836,ned,82.79,-6.43,1.31,241.43,kayak,gray70,PARK,ManualOverride,1159,1722608620.03,4,pNodeReporter
1722608620.281086,ned,82.53,-6.52,1.31,245.09,kayak,gray70,PARK,ManualOverride,1160,1722608620.28,4,pNodeReporter
1722608620.532356,ned,82.05,-6.63,1.24,249.42,kayak,gray70,PARK,ManualOverride,1161,1722608620.53,4,pNodeReporter
1722608620.658036,ned,82.05,-6.63,1.24,252.57,kayak,gray70,PARK,ManualOverride,1162,1722608620.66,4,pNodeReporter
1722608620.783816,ned,81.83,-6.65,1.19,256.1,kayak,gray70,PARK,ManualOverride,1163,1722608620.78,4,pNodeReporter
1722608621.160546,ned,81.61,-6.69,1.1,258.15,kayak,gray70,PARK,ManualOverride,1164,1722608621.16,4,pNodeReporter
1722608621.411936,ned,81.19,-6.74,1.1,260.97,kayak,gray70,PARK,ManualOverride,1165,1722608621.41,4,pNodeReporter
1722608622.291456,ned,80.52,-6.85,1.11,261.33,kayak,gray70,PARK,ManualOverride,1166,1722608622.29,4,pNodeReporter
1722608623.9242861,ned,79.08,-7.11,0.73,262.2,kayak,gray70,PARK,ManualOverride,1167,1722608623.92,4,pNodeReporter
1722608626.311616,ned,77.58,-7.48,0.79,260.33,kayak,gray70,PARK,ManualOverride,1168,1722608626.31,4,pNodeReporter
1722608626.814076,ned,76.88,-7.61,1.27,258.69,kayak,gray70,PARK,ManualOverride,1169,1722608626.81,4,pNodeReporter
1722608627.819726,ned,75.37,-7.98,1.63,257.01,kayak,gray70,PARK,ManualOverride,1170,1722608627.82,4,pNodeReporter
1722608628.195916,ned,75.06,-8.06,1.66,257.32,kayak,gray70,PARK,ManualOverride,1171,1722608628.2,4,pNodeReporter
1722608628.446696,ned,74.4,-8.21,1.66,256.94,kayak,gray70,PARK,ManualOverride,1172,1722608628.45,4,pNodeReporter
1722608629.700316,ned,72.44,-8.78,1.75,254.78,kayak,gray70,PARK,ManualOverride,1173,1722608629.7,4,pNodeReporter
1722608632.2073061,ned,68.1,-10.1,1.74,252.4,kayak,gray70,PARK,ManualOverride,1174,1722608632.21,4,pNodeReporter
1722608632.583406,ned,67.79,-10.19,1.69,252.15,kayak,gray70,PARK,ManualOverride,1175,1722608632.58,4,pNodeReporter
1722608632.834206,ned,67.13,-10.41,1.74,252.06,kayak,gray70,PARK,ManualOverride,1176,1722608632.83,4,pNodeReporter
1722608633.588006,ned,66.21,-10.73,1.64,251.9,kayak,gray70,PARK,ManualOverride,1177,1722608633.59,4,pNodeReporter
1722608633.839726,ned,65.58,-10.95,1.65,251.62,kayak,gray70,PARK,ManualOverride,1178,1722608633.84,4,pNodeReporter
1722608635.8474061,ned,62.42,-12.02,1.73,254.04,kayak,gray70,PARK,ManualOverride,1179,1722608635.85,4,pNodeReporter
1722608636.2234561,ned,61.82,-12.12,1.57,258.69,kayak,gray70,PARK,ManualOverride,1180,1722608636.22,4,pNodeReporter
1722608636.474186,ned,61.52,-12.13,1.56,261.52,kayak,gray70,PARK,ManualOverride,1181,1722608636.47,4,pNodeReporter
1722608636.724946,ned,61.22,-12.15,1.6,263.86,kayak,gray70,PARK,ManualOverride,1182,1722608636.72,4,pNodeReporter
1722608637.602856,ned,59.55,-12.36,1.73,264.04,kayak,gray70,PARK,ManualOverride,1183,1722608637.6,4,pNodeReporter
1722608637.978936,ned,59.19,-12.41,1.77,263.34,kayak,gray70,PARK,ManualOverride,1184,1722608637.98,4,pNodeReporter
1722608638.229756,ned,58.49,-12.5,1.81,262.78,kayak,gray70,PARK,ManualOverride,1185,1722608638.23,4,pNodeReporter
1722608639.358386,ned,56.75,-12.78,1.78,261.08,kayak,gray70,PARK,ManualOverride,1186,1722608639.36,4,pNodeReporter
1722608639.735446,ned,55.74,-12.95,1.73,261.1,kayak,gray70,PARK,ManualOverride,1187,1722608639.73,4,pNodeReporter
1722608640.1119761,ned,55.4,-13,1.74,261.18,kayak,gray70,PARK,ManualOverride,1188,1722608640.11,4,pNodeReporter
1722608641.492916,ned,53.07,-13.41,1.72,259.15,kayak,gray70,PARK,ManualOverride,1189,1722608641.49,4,pNodeReporter
1722608642.623666,ned,51.44,-13.76,1.66,258.59,kayak,gray70,PARK,ManualOverride,1190,1722608642.62,4,pNodeReporter
1722608642.7494361,ned,50.83,-13.88,1.57,259.98,kayak,gray70,PARK,ManualOverride,1191,1722608642.75,4,pNodeReporter
1722608643.125796,ned,50.53,-13.89,1.52,261.79,kayak,gray70,PARK,ManualOverride,1192,1722608643.13,4,pNodeReporter
1722608643.251226,ned,50.22,-13.91,1.49,264.24,kayak,gray70,PARK,ManualOverride,1193,1722608643.25,4,pNodeReporter
1722608643.376626,ned,49.94,-13.91,1.49,266.75,kayak,gray70,PARK,ManualOverride,1194,1722608643.38,4,pNodeReporter
1722608643.6274261,ned,49.62,-13.89,1.54,269.82,kayak,gray70,PARK,ManualOverride,1195,1722608643.63,4,pNodeReporter
1722608643.752856,ned,49.32,-13.86,1.55,272.6,kayak,gray70,PARK,ManualOverride,1196,1722608643.75,4,pNodeReporter
1722608644.003606,ned,49.02,-13.82,1.57,274.75,kayak,gray70,PARK,ManualOverride,1197,1722608644,4,pNodeReporter
1722608644.254376,ned,48.71,-13.75,1.6,276.91,kayak,gray70,PARK,ManualOverride,1198,1722608644.25,4,pNodeReporter
1722608644.379806,ned,48.36,-13.67,1.63,279.26,kayak,gray70,PARK,ManualOverride,1199,1722608644.38,4,pNodeReporter
1722608644.6305861,ned,48.05,-13.6,1.61,281.41,kayak,gray70,PARK,ManualOverride,1200,1722608644.63,4,pNodeReporter
1722608645.006686,ned,47.42,-13.39,1.61,285.16,kayak,gray70,PARK,ManualOverride,1201,1722608645.01,4,pNodeReporter
1722608645.382776,ned,46.83,-13.19,1.56,288.78,kayak,gray70,PARK,ManualOverride,1202,1722608645.38,4,pNodeReporter
1722608645.758896,ned,46.54,-13.08,1.58,289.95,kayak,gray70,PARK,ManualOverride,1203,1722608645.76,4,pNodeReporter
1722608646.009666,ned,45.97,-12.78,1.53,294.1,kayak,gray70,PARK,ManualOverride,1204,1722608646.01,4,pNodeReporter
1722608646.260366,ned,45.68,-12.65,1.51,296.18,kayak,gray70,PARK,ManualOverride,1205,1722608646.26,4,pNodeReporter
1722608646.636456,ned,45.09,-12.34,1.6,299.37,kayak,gray70,PARK,ManualOverride,1206,1722608646.64,4,pNodeReporter
1722608647.890116,ned,43.17,-11.41,1.75,296.89,kayak,gray70,PARK,ManualOverride,1207,1722608647.89,4,pNodeReporter
1722608649.146156,ned,41.53,-10.67,1.78,295.39,kayak,gray70,PARK,ManualOverride,1208,1722608649.15,4,pNodeReporter
1722608649.271876,ned,40.89,-10.39,1.75,295.27,kayak,gray70,PARK,ManualOverride,1209,1722608649.27,4,pNodeReporter
1722608649.523076,ned,40.89,-10.39,1.75,295.27,kayak,gray70,PARK,ManualOverride,1210,1722608649.52,4,pNodeReporter
1722608649.648956,ned,40.25,-10.1,1.71,295.25,kayak,gray70,PARK,ManualOverride,1211,1722608649.65,4,pNodeReporter
1722608649.900166,ned,40.25,-10.1,1.71,295.25,kayak,gray70,PARK,ManualOverride,1212,1722608649.9,4,pNodeReporter
1722608650.025916,ned,39.63,-9.82,1.68,295.12,kayak,gray70,PARK,ManualOverride,1213,1722608650.03,4,pNodeReporter
1722608650.778806,ned,38.7,-9.41,1.68,295.62,kayak,gray70,PARK,ManualOverride,1214,1722608650.78,4,pNodeReporter
1722608651.405616,ned,37.44,-8.89,1.71,294.8,kayak,gray70,PARK,ManualOverride,1215,1722608651.41,4,pNodeReporter
1722608651.781776,ned,37.11,-8.78,1.75,294.23,kayak,gray70,PARK,ManualOverride,1216,1722608651.78,4,pNodeReporter
1722608652.032546,ned,36.45,-8.54,1.78,293.51,kayak,gray70,PARK,ManualOverride,1217,1722608652.03,4,pNodeReporter
1722608652.784586,ned,35.44,-8.17,1.78,292.32,kayak,gray70,PARK,ManualOverride,1218,1722608652.78,4,pNodeReporter
1722608653.0354161,ned,34.76,-7.91,1.78,291.99,kayak,gray70,PARK,ManualOverride,1219,1722608653.04,4,pNodeReporter
1722608653.787666,ned,33.78,-7.56,1.69,291.22,kayak,gray70,PARK,ManualOverride,1220,1722608653.79,4,pNodeReporter
1722608654.790436,ned,32.58,-7.15,1.12,290.09,kayak,gray70,PARK,ManualOverride,1221,1722608654.79,4,pNodeReporter
1722608655.417576,ned,31.66,-6.89,1.14,288.6,kayak,gray70,PARK,ManualOverride,1222,1722608655.42,4,pNodeReporter
1722608656.422326,ned,30.85,-6.61,0.92,286.62,kayak,gray70,PARK,ManualOverride,1223,1722608656.42,4,pNodeReporter
1722608657.678596,ned,29.86,-6.3,0.73,284.35,kayak,gray70,PARK,ManualOverride,1224,1722608657.68,4,pNodeReporter
1722608659.684586,ned,28.69,-5.95,0.53,282.8,kayak,gray70,PARK,ManualOverride,1225,1722608659.68,4,pNodeReporter
1722608661.439476,ned,27.84,-5.69,0.41,285.22,kayak,gray70,PARK,ManualOverride,1226,1722608661.44,4,pNodeReporter
1722608662.066386,ned,27.58,-5.63,0.44,282.12,kayak,gray70,PARK,ManualOverride,1227,1722608662.07,4,pNodeReporter
1722608662.567886,ned,27.34,-5.56,0.4,284.97,kayak,gray70,PARK,ManualOverride,1228,1722608662.57,4,pNodeReporter
1722608664.0745761,ned,26.8,-5.43,0.38,281.48,kayak,gray70,PARK,ManualOverride,1229,1722608664.07,4,pNodeReporter
1722608664.577046,ned,26.62,-5.34,0.3,283.9,kayak,gray70,PARK,ManualOverride,1230,1722608664.58,4,pNodeReporter
1722608665.0794861,ned,26.49,-5.3,0.32,281.76,kayak,gray70,PARK,ManualOverride,1231,1722608665.08,4,pNodeReporter
1722608665.581546,ned,26.32,-5.21,0.3,284.71,kayak,gray70,PARK,ManualOverride,1232,1722608665.58,4,pNodeReporter
1722608666.208426,ned,26.15,-5.15,0.28,281.73,kayak,gray70,PARK,ManualOverride,1233,1722608666.21,4,pNodeReporter
1722608666.459166,ned,26.09,-5.11,0.3,283.78,kayak,gray70,PARK,ManualOverride,1234,1722608666.46,4,pNodeReporter
1722608667.086706,ned,25.95,-5.06,0.23,281.13,kayak,gray70,PARK,ManualOverride,1235,1722608667.09,4,pNodeReporter
1722608667.463656,ned,25.84,-5.02,0.31,283.26,kayak,gray70,PARK,ManualOverride,1236,1722608667.46,4,pNodeReporter
1722608668.092416,ned,25.68,-4.96,0.26,280.95,kayak,gray70,PARK,ManualOverride,1237,1722608668.09,4,pNodeReporter
1722608668.470056,ned,25.6,-4.95,0.24,282.98,kayak,gray70,PARK,ManualOverride,1238,1722608668.47,4,pNodeReporter
1722608669.473896,ned,25.39,-4.87,0.24,285.21,kayak,gray70,PARK,ManualOverride,1239,1722608669.47,4,pNodeReporter
1722608670.1007361,ned,25.26,-4.85,0.23,282.35,kayak,gray70,PARK,ManualOverride,1240,1722608670.1,4,pNodeReporter
1722608670.477066,ned,25.2,-4.84,0.22,285.6,kayak,gray70,PARK,ManualOverride,1241,1722608670.48,4,pNodeReporter
1722608670.853986,ned,25.13,-4.84,0.23,281.21,kayak,gray70,PARK,ManualOverride,1242,1722608670.85,4,pNodeReporter
1722608671.733516,ned,25,-4.84,0.18,283.33,kayak,gray70,PARK,ManualOverride,1243,1722608671.73,4,pNodeReporter
1722608671.859286,ned,24.97,-4.82,0.19,287.33,kayak,gray70,PARK,ManualOverride,1244,1722608671.86,4,pNodeReporter
1722608672.236156,ned,24.9,-4.8,0.2,283.02,kayak,gray70,PARK,ManualOverride,1245,1722608672.24,4,pNodeReporter
1722608672.613116,ned,24.82,-4.78,0.22,285.74,kayak,gray70,PARK,ManualOverride,1246,1722608672.61,4,pNodeReporter
1722608672.864396,ned,24.79,-4.78,0.19,283.69,kayak,gray70,PARK,ManualOverride,1247,1722608672.86,4,pNodeReporter
1722608673.115246,ned,24.76,-4.78,0.18,285.73,kayak,gray70,PARK,ManualOverride,1248,1722608673.12,4,pNodeReporter
1722608673.4913661,ned,24.69,-4.78,0.16,292.02,kayak,gray70,PARK,ManualOverride,1249,1722608673.49,4,pNodeReporter
1722608673.867506,ned,24.64,-4.8,0.17,287.26,kayak,gray70,PARK,ManualOverride,1250,1722608673.87,4,pNodeReporter
1722608674.1182961,ned,24.61,-4.8,0.17,285.11,kayak,gray70,PARK,ManualOverride,1251,1722608674.12,4,pNodeReporter
1722608674.619846,ned,24.52,-4.84,0.17,282.44,kayak,gray70,PARK,ManualOverride,1252,1722608674.62,4,pNodeReporter
1722608675.121226,ned,24.45,-4.89,0.16,284.56,kayak,gray70,PARK,ManualOverride,1253,1722608675.12,4,pNodeReporter
