time,data,src
1722605979.5254261,vname=abe|range=25.39|age=1.45#vname=max|range=0.20|age=2.54#vname=oak|range=1.21|age=2.58,pContactMgrV20
1722605980.529026,vname=abe|range=25.40|age=2.46#vname=max|range=0.12|age=0.53#vname=oak|range=1.20|age=0.58,pContactMgrV20
1722605981.530036,vname=abe|range=25.38|age=0.45#vname=max|range=0.12|age=1.53#vname=oak|range=1.20|age=1.58,pContactMgrV20
1722605982.5296261,vname=abe|range=25.41|age=1.45#vname=max|range=0.15|age=2.53#vname=oak|range=1.17|age=2.58,pContactMgrV20
1722605983.531326,vname=abe|range=25.45|age=2.45#vname=max|range=0.22|age=0.52#vname=oak|range=1.07|age=0.56,pContactMgrV20
1722605984.533066,vname=abe|range=25.45|age=0.43#vname=max|range=0.23|age=1.52#vname=oak|range=1.06|age=1.56,pContactMgrV20
1722605985.534596,vname=abe|range=25.46|age=1.43#vname=max|range=0.28|age=2.52#vname=oak|range=1.05|age=2.56,pContactMgrV20
1722605986.536366,vname=abe|range=25.46|age=0.42#vname=max|range=0.33|age=0.51#vname=oak|range=0.95|age=0.54,pContactMgrV20
1722605987.539656,vname=abe|range=25.46|age=1.43#vname=max|range=0.36|age=1.52#vname=oak|range=0.95|age=1.55,pContactMgrV20
1722605988.540536,vname=abe|range=25.47|age=2.43#vname=max|range=0.40|age=2.52#vname=oak|range=0.97|age=2.55,pContactMgrV20
1722605989.5415561,vname=abe|range=25.46|age=0.42#vname=max|range=0.53|age=0.51#vname=oak|range=0.83|age=0.53,pContactMgrV20
1722605990.5428061,vname=abe|range=25.47|age=1.42#vname=max|range=0.62|age=1.51#vname=oak|range=0.87|age=1.53,pContactMgrV20
1722605991.5443761,vname=abe|range=25.46|age=2.42#vname=max|range=0.69|age=2.51#vname=oak|range=0.91|age=2.53,pContactMgrV20
1722605992.5440161,vname=abe|range=25.40|age=0.40#vname=max|range=0.85|age=0.50#vname=oak|range=0.84|age=0.51,pContactMgrV20
1722605993.545496,vname=abe|range=25.41|age=1.40#vname=max|range=0.90|age=1.50#vname=oak|range=0.87|age=1.51,pContactMgrV20
1722605994.547216,vname=abe|range=25.40|age=2.41#vname=max|range=0.92|age=2.51#vname=oak|range=0.89|age=2.52,pContactMgrV20
1722605995.548876,vname=abe|range=25.36|age=0.40#vname=max|range=1.08|age=0.49#vname=oak|range=0.85|age=0.51,pContactMgrV20
1722605996.550446,vname=abe|range=25.35|age=1.40#vname=max|range=1.07|age=1.49#vname=oak|range=0.85|age=1.51,pContactMgrV20
1722605997.554706,vname=abe|range=25.33|age=2.40#vname=max|range=1.08|age=2.49#vname=oak|range=0.87|age=2.51,pContactMgrV20
1722605998.555296,vname=abe|range=25.32|age=0.38#vname=max|range=1.16|age=0.48#vname=oak|range=0.81|age=0.49,pContactMgrV20
1722605999.556476,vname=abe|range=25.31|age=1.38#vname=max|range=1.17|age=1.48#vname=oak|range=0.83|age=1.49,pContactMgrV20
1722606000.556126,vname=abe|range=25.28|age=2.38#vname=max|range=1.16|age=2.48#vname=oak|range=0.83|age=2.49,pContactMgrV20
1722606001.557766,vname=abe|range=25.26|age=0.38#vname=max|range=1.18|age=0.48#vname=oak|range=0.71|age=0.49,pContactMgrV20
1722606002.559266,vname=abe|range=25.25|age=1.38#vname=max|range=1.13|age=1.48#vname=oak|range=0.67|age=1.49,pContactMgrV20
1722606003.560746,vname=abe|range=25.23|age=2.38#vname=max|range=1.07|age=2.48#vname=oak|range=0.65|age=2.49,pContactMgrV20
1722606004.562716,vname=abe|range=25.21|age=0.37#vname=max|range=1.08|age=0.46#vname=oak|range=0.60|age=0.47,pContactMgrV20
1722606005.565136,vname=abe|range=25.16|age=1.37#vname=max|range=1.03|age=1.46#vname=oak|range=0.62|age=1.47,pContactMgrV20
1722606006.566716,vname=abe|range=25.12|age=2.37#vname=max|range=0.96|age=2.46#vname=oak|range=0.63|age=2.47,pContactMgrV20
1722606007.566086,vname=abe|range=25.13|age=0.35#vname=max|range=1.04|age=0.45#vname=oak|range=0.73|age=0.45,pContactMgrV20
1722606008.567616,vname=abe|range=25.13|age=1.36#vname=max|range=0.97|age=1.46#vname=oak|range=0.72|age=1.46,pContactMgrV20
1722606009.569146,vname=abe|range=25.12|age=2.36#vname=max|range=0.90|age=2.46#vname=oak|range=0.72|age=2.46,pContactMgrV20
1722606010.570846,vname=abe|range=25.12|age=0.35#vname=max|range=1.08|age=0.45#vname=oak|range=0.82|age=0.45,pContactMgrV20
1722606011.572386,vname=abe|range=25.10|age=1.35#vname=max|range=1.07|age=1.45#vname=oak|range=0.83|age=1.45,pContactMgrV20
1722606012.575816,vname=abe|range=25.06|age=2.35#vname=max|range=1.08|age=2.45#vname=oak|range=0.88|age=2.45,pContactMgrV20
1722606013.577146,vname=abe|range=25.13|age=0.33#vname=max|range=1.27|age=0.44#vname=oak|range=0.92|age=0.43,pContactMgrV20
1722606014.578316,vname=abe|range=25.09|age=1.34#vname=max|range=1.27|age=1.45#vname=oak|range=0.96|age=1.44,pContactMgrV20
1722606015.577846,vname=abe|range=25.07|age=2.34#vname=max|range=1.28|age=2.45#vname=oak|range=0.98|age=2.44,pContactMgrV20
1722606016.579596,vname=abe|range=25.14|age=0.33#vname=max|range=1.53|age=0.43#vname=oak|range=0.98|age=0.42,pContactMgrV20
1722606017.581096,vname=abe|range=25.12|age=1.33#vname=max|range=1.54|age=1.43#vname=oak|range=1.01|age=1.42,pContactMgrV20
1722606018.582666,vname=abe|range=25.07|age=2.33#vname=max|range=1.58|age=2.43#vname=oak|range=1.05|age=2.42,pContactMgrV20
1722606019.584276,vname=abe|range=25.08|age=0.32#vname=max|range=1.84|age=0.42#vname=oak|range=1.06|age=0.41,pContactMgrV20
1722606020.587406,vname=abe|range=25.07|age=1.32#vname=max|range=1.86|age=1.42#vname=oak|range=1.07|age=1.41,pContactMgrV20
1722606021.588576,vname=abe|range=25.08|age=2.33#vname=max|range=1.88|age=2.43#vname=oak|range=1.06|age=2.42,pContactMgrV20
1722606022.588166,vname=abe|range=25.10|age=0.31#vname=max|range=2.06|age=0.41#vname=oak|range=1.02|age=0.40,pContactMgrV20
1722606023.5896661,vname=abe|range=25.11|age=1.31#vname=max|range=2.09|age=1.41#vname=oak|range=1.00|age=1.40,pContactMgrV20
1722606024.5912561,vname=abe|range=25.11|age=2.31#vname=max|range=2.15|age=2.41#vname=oak|range=1.00|age=2.40,pContactMgrV20
1722606025.592916,vname=abe|range=25.12|age=0.30#vname=max|range=2.10|age=0.40#vname=oak|range=0.90|age=0.38,pContactMgrV20
1722606026.594536,vname=abe|range=25.14|age=1.30#vname=max|range=2.14|age=1.40#vname=oak|range=0.87|age=1.38,pContactMgrV20
1722606027.597726,vname=abe|range=25.18|age=2.30#vname=max|range=2.16|age=2.40#vname=oak|range=0.83|age=2.38,pContactMgrV20
1722606028.599346,vname=abe|range=25.22|age=0.29#vname=max|range=2.12|age=0.39#vname=oak|range=0.78|age=0.38,pContactMgrV20
