time,data,src
1722605959.678859,1.3|1.8|26.6,pContactMgrV20
1722605960.178979,1.3|1.8|26.6,pContactMgrV20
1722605960.680269,1.4|1.8|26.6,pContactMgrV20
1722605961.1803288,1.4|1.8|26.6,pContactMgrV20
1722605961.681609,1.4|1.8|26.7,pContactMgrV20
1722605962.181789,1.4|1.7|26.7,pContactMgrV20
1722605962.682209,1.3|1.7|26.6,pContactMgrV20
1722605963.183539,1.3|1.7|26.6,pContactMgrV20
1722605963.683019,1.3|1.6|26.7,pContactMgrV20
1722605964.183089,1.3|1.6|26.7,pContactMgrV20
1722605964.684219,1.3|1.5|26.7,pContactMgrV20
1722605965.185209,1.3|1.5|26.7,pContactMgrV20
1722605965.686769,1.3|1.5|26.7,pContactMgrV20
1722605966.1868289,1.3|1.5|26.7,pContactMgrV20
1722605966.688089,1.3|1.5|26.7,pContactMgrV20
1722605966.688089,1.3|1.5|26.7,pContactMgrV20
1722605967.188139,1.3|1.4|26.7,pContactMgrV20
1722605967.689529,1.4|1.4|26.7,pContactMgrV20
1722605968.189599,1.4|1.4|26.7,pContactMgrV20
1722605968.690929,1.3|1.4|26.7,pContactMgrV20
1722605969.191019,1.4|1.4|26.7,pContactMgrV20
1722605969.691679,1.4|1.4|26.7,pContactMgrV20
1722605970.191769,1.4|1.4|26.7,pContactMgrV20
1722605970.691889,1.3|1.4|26.7,pContactMgrV20
1722605971.193079,1.3|1.4|26.7,pContactMgrV20
1722605971.693729,1.3|1.4|26.7,pContactMgrV20
1722605972.1938589,1.3|1.4|26.7,pContactMgrV20
1722605972.694119,1.3|1.4|26.7,pContactMgrV20
1722605973.194759,1.3|1.4|26.7,pContactMgrV20
1722605973.6954288,1.3|1.4|26.7,pContactMgrV20
1722605974.195159,1.2|1.3|26.7,pContactMgrV20
1722605974.6954389,1.2|1.3|26.6,pContactMgrV20
1722605975.195689,1.2|1.3|26.7,pContactMgrV20
1722605975.696159,1.2|1.3|26.7,pContactMgrV20
1722605976.1968489,1.2|1.3|26.6,pContactMgrV20
1722605976.697449,1.2|1.3|26.6,pContactMgrV20
1722605977.197839,1.2|1.3|26.7,pContactMgrV20
1722605977.699349,1.2|1.3|26.6,pContactMgrV20
1722605978.198549,1.2|1.3|26.6,pContactMgrV20
1722605978.6991289,1.2|1.3|26.6,pContactMgrV20
1722605979.2015789,1.2|1.3|26.6,pContactMgrV20
1722605979.700909,1.2|1.3|26.6,pContactMgrV20
1722605980.201369,1.2|1.3|26.6,pContactMgrV20
1722605980.701559,1.2|1.3|26.6,pContactMgrV20
1722605981.201819,1.2|1.3|26.6,pContactMgrV20
1722605981.702429,1.2|1.3|26.6,pContactMgrV20
1722605982.202499,1.2|1.3|26.5,pContactMgrV20
1722605982.703669,1.2|1.3|26.5,pContactMgrV20
1722605983.203959,1.1|1.2|26.5,pContactMgrV20
1722605983.704309,1.1|1.2|26.5,pContactMgrV20
1722605984.204369,1.1|1.2|26.5,pContactMgrV20
1722605984.707399,1|1.2|26.4,pContactMgrV20
1722605985.207619,1|1.1|26.4,pContactMgrV20
1722605985.707129,1|1.1|26.4,pContactMgrV20
1722605986.207219,0.9|1.1|26.4,pContactMgrV20
1722605986.707589,0.9|0.9|26.3,pContactMgrV20
1722605987.207639,0.9|0.9|26.3,pContactMgrV20
1722605987.709239,0.9|0.9|26.3,pContactMgrV20
1722605988.209359,0.8|0.8|26.2,pContactMgrV20
1722605988.709499,0.8|0.8|26.2,pContactMgrV20
1722605989.209799,0.7|0.8|26.1,pContactMgrV20
1722605989.710399,0.7|0.7|26.1,pContactMgrV20
1722605990.210809,0.7|0.7|26.1,pContactMgrV20
1722605990.711219,0.7|0.8|26.1,pContactMgrV20
1722605991.211449,0.6|0.8|26,pContactMgrV20
1722605991.712929,0.6|0.7|26,pContactMgrV20
1722605992.212899,0.6|0.7|26,pContactMgrV20
1722605992.713139,0.6|0.7|25.9,pContactMgrV20
1722605993.213469,0.6|0.8|25.9,pContactMgrV20
1722605993.713779,0.6|0.8|25.9,pContactMgrV20
1722605994.213889,0.6|0.8|25.8,pContactMgrV20
1722605994.714009,0.5|0.8|25.8,pContactMgrV20
1722605995.215169,0.5|0.8|25.8,pContactMgrV20
1722605995.7157888,0.6|0.8|25.8,pContactMgrV20
1722605996.216039,0.6|0.8|25.8,pContactMgrV20
1722605996.717679,0.6|0.8|25.8,pContactMgrV20
1722605997.217879,0.6|0.8|25.8,pContactMgrV20
1722605997.7187688,0.6|0.8|25.8,pContactMgrV20
1722605998.2189689,0.7|0.8|25.8,pContactMgrV20
1722605998.7198288,0.7|0.8|25.7,pContactMgrV20
1722605999.219949,0.7|0.8|25.7,pContactMgrV20
1722605999.720419,0.7|0.8|25.7,pContactMgrV20
1722606000.220569,0.7|0.7|25.7,pContactMgrV20
1722606000.7207088,0.7|0.7|25.7,pContactMgrV20
1722606001.2219288,0.7|0.7|25.7,pContactMgrV20
1722606001.722429,0.7|0.8|25.7,pContactMgrV20
1722606002.222869,0.7|0.8|25.7,pContactMgrV20
1722606002.723579,0.6|0.8|25.7,pContactMgrV20
1722606003.223589,0.6|0.8|25.7,pContactMgrV20
1722606003.7245688,0.6|0.9|25.7,pContactMgrV20
1722606004.224709,0.6|1|25.7,pContactMgrV20
1722606004.724949,0.6|1|25.7,pContactMgrV20
1722606005.225259,0.7|1|25.8,pContactMgrV20
1722606005.726139,0.7|1|25.8,pContactMgrV20
1722606006.2263188,0.7|0.9|25.8,pContactMgrV20
1722606006.726709,0.7|1|25.8,pContactMgrV20
1722606007.226799,0.7|0.9|25.8,pContactMgrV20
1722606007.728399,0.7|1.1|25.8,pContactMgrV20
1722606008.2288089,0.7|1.1|25.9,pContactMgrV20
1722606008.7295089,0.8|1.1|25.9,pContactMgrV20
1722606009.229359,0.8|1.1|25.9,pContactMgrV20
1722606009.730679,0.8|1.1|25.9,pContactMgrV20
1722606010.230829,0.8|1.2|25.9,pContactMgrV20
1722606010.732619,0.8|1.4|26,pContactMgrV20
1722606011.232369,0.8|1.4|26,pContactMgrV20
1722606011.733319,0.9|1.4|26,pContactMgrV20
1722606012.233419,0.9|1.4|26,pContactMgrV20
1722606012.734609,0.9|1.4|26,pContactMgrV20
1722606013.2363489,0.9|1.6|26,pContactMgrV20
1722606013.7372289,0.9|1.6|26.1,pContactMgrV20
1722606014.237339,0.9|1.6|26.1,pContactMgrV20
1722606014.737619,0.9|1.6|26,pContactMgrV20
1722606015.237709,0.9|1.6|26,pContactMgrV20
1722606015.7389889,0.9|1.6|26,pContactMgrV20
1722606016.2391489,0.9|1.7|26,pContactMgrV20
1722606016.7408888,0.9|1.9|26.1,pContactMgrV20
1722606017.240959,0.9|1.9|26.1,pContactMgrV20
1722606017.741549,1|1.9|26.1,pContactMgrV20
1722606018.2423089,1|1.9|26.1,pContactMgrV20
1722606018.742899,1|2|26.1,pContactMgrV20
1722606019.243079,1|2|26.1,pContactMgrV20
1722606019.7440588,1|2.2|26.1,pContactMgrV20
1722606020.244489,1|2.2|26.1,pContactMgrV20
1722606020.744789,1.1|2.3|26.1,pContactMgrV20
1722606021.2449389,1.1|2.3|26.1,pContactMgrV20
1722606021.7453089,1.1|2.3|26.1,pContactMgrV20
1722606022.245869,1.1|2.3|26.1,pContactMgrV20
1722606022.7468889,1|2.5|26.1,pContactMgrV20
1722606023.2481189,1|2.5|26.1,pContactMgrV20
1722606023.747669,1|2.5|26,pContactMgrV20
1722606024.248849,1|2.5|26,pContactMgrV20
1722606024.748929,1|2.5|26,pContactMgrV20
1722606025.250439,0.9|2.5|26,pContactMgrV20
1722606025.751139,1|2.4|26,pContactMgrV20
