time,data,src
1722605926.5041971,vname=abe|range=24.70|age=0.81#vname=ned|range=0.10|age=2.39#vname=oak|range=1.77|age=1.97,pContactMgrV20
1722605927.5054271,vname=abe|range=24.67|age=1.81#vname=ned|range=0.24|age=0.38#vname=oak|range=1.79|age=2.97,pContactMgrV20
1722605928.5061572,vname=abe|range=24.67|age=0.80#vname=ned|range=0.34|age=1.38#vname=oak|range=1.75|age=0.96,pContactMgrV20
1722605929.507467,vname=abe|range=24.65|age=1.80#vname=ned|range=0.41|age=2.38#vname=oak|range=1.77|age=1.96,pContactMgrV20
1722605930.509217,vname=abe|range=24.63|age=2.81#vname=ned|range=0.60|age=0.38#vname=oak|range=1.79|age=2.97,pContactMgrV20
1722605931.510647,vname=abe|range=24.62|age=0.79#vname=ned|range=0.66|age=1.38#vname=oak|range=1.71|age=0.95,pContactMgrV20
1722605932.511817,vname=abe|range=24.60|age=1.79#vname=ned|range=0.71|age=2.38#vname=oak|range=1.73|age=1.95,pContactMgrV20
1722605933.513147,vname=abe|range=24.59|age=2.79#vname=ned|range=0.82|age=0.36#vname=oak|range=1.74|age=2.95,pContactMgrV20
1722605934.5143871,vname=abe|range=24.56|age=0.78#vname=ned|range=0.88|age=1.36#vname=oak|range=1.66|age=0.94,pContactMgrV20
1722605934.5143871,vname=abe|range=24.56|age=0.78#vname=ned|range=0.88|age=1.36#vname=oak|range=1.66|age=0.94,pContactMgrV20
1722605935.515217,vname=abe|range=24.55|age=1.78#vname=ned|range=0.96|age=2.36#vname=oak|range=1.67|age=1.94,pContactMgrV20
1722605936.517147,vname=abe|range=24.54|age=2.78#vname=ned|range=1.03|age=0.35#vname=oak|range=1.69|age=2.94,pContactMgrV20
1722605937.517757,vname=abe|range=24.55|age=0.76#vname=ned|range=1.10|age=1.35#vname=oak|range=1.66|age=0.92,pContactMgrV20
1722605938.5188072,vname=abe|range=24.55|age=1.77#vname=ned|range=1.16|age=2.36#vname=oak|range=1.67|age=1.93,pContactMgrV20
